Symbol,Name,IPO Year,Market Cap,Volume,Sector,Industry
OFLX,Omega Flex Inc. Common Stock,,1805268546,21137,Capital Goods,Industrial Specialties
OFS,OFS Capital Corporation Common Stock,,92504174,24835,,
OFSSG,OFS Capital Corporation 6.25% Notes Due 2023,,0,105,,
OFSSI,OFS Capital Corporation 5.95% Notes due 2026,,0,2648,,
OFSSL,OFS Capital Corporation 6.375% Notes due 2025,,0,3576,,
OFSSZ,OFS Capital Corporation 6.50% Notes due 2025,,0,2943,,
OKTA,Okta Inc. Class A Common Stock,2017,33464392875,1156594,Technology,Computer Software: Prepackaged Software
OLB,The OLB Group Inc. Common Stock,,30492267,49595,Miscellaneous,Business Services
OLED,Universal Display Corporation Common Stock,,11229689675,217161,Capital Goods,Electrical Products
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,2015,6381558969,2602241,Consumer Services,Department/Specialty Retail Stores
OLMA,Olema Pharmaceuticals Inc. Common Stock,2020,1690744272,55887,Health Care,Major Pharmaceuticals
OM,Outset Medical Inc. Common Stock,2020,2263132383,149203,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
OMCL,Omnicell Inc. Common Stock ($0.001 par value),2001,5033708038,475521,Technology,Computer Manufacturing
OMEG,Omega Alpha SPAC Class A Ordinary Shares,2021,186563010,38364,Finance,Business Services
OMER,Omeros Corporation Common Stock,2009,1197904694,854428,Health Care,Major Pharmaceuticals
OMEX,Odyssey Marine Exploration Inc. Common Stock,,93269892,38771,Consumer Services,Marine Transportation
OMP,Oasis Midstream Partners LP Common Units Representing Limited Partner Interests,,483164420,157447,Energy,Oil & Gas Production
ON,ON Semiconductor Corporation Common Stock,,14495629503,9478089,Technology,Semiconductors
ONB,Old National Bancorp Common Stock,,2846792905,979321,Finance,Major Banks
ONCR,Oncorus Inc. Common Stock,2020,519941702,40773,Health Care,Major Pharmaceuticals
ONCS,OncoSec Medical Incorporated Common Stock,,244205497,284517,Health Care,Major Pharmaceuticals
ONCT,Oncternal Therapeutics Inc. Common Stock,,263339089,1156386,Health Care,Major Pharmaceuticals
ONDS,Ondas Holdings Inc. Common Stock,,321939528,383498,Technology,Radio And Television Broadcasting And Communications Equipment
ONEM,1Life Healthcare Inc. Common Stock,2020,6678565558,1162268,Health Care,Medical/Nursing Services
ONEW,OneWater Marine Inc. Class A Common Stock,2020,484001631,91820,Consumer Services,Other Specialty Stores
ONTX,Onconova Therapeutics Inc. Common Stock,2013,130064571,21014359,Health Care,Major Pharmaceuticals
ONTXW,Onconova Therapeutics Inc. Warrants,,0,142149,Health Care,Major Pharmaceuticals
ONVO,Organovo Holdings Inc. Common Stock,,93447300,145044,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OPBK,OP Bancorp Common Stock,2018,113969130,33246,Finance,Major Banks
OPCH,Option Care Health Inc. Common Stock,,3507332874,573877,Health Care,Medical/Nursing Services
OPEN,Opendoor Technologies Inc Common Stock,,13621452576,4497136,Finance,Real Estate
OPENW,Opendoor Technologies Inc Warrants expiring 12/18/2025,,0,81124,Finance,Real Estate
OPGN,OpGen Inc. Common Stock,2015,49924068,997138,Health Care,Medical Specialities
OPHC,OptimumBank Holdings Inc. Common Stock,,9828005,38043,Finance,Major Banks
OPI,Office Properties Income Trust Common Shares of Beneficial Interest,,1161090335,293392,Finance,Real Estate
OPINI,Office Properties Income Trust 5.875% Senior Notes due 2046,,0,20251,Finance,Real Estate
OPINL,Office Properties Income Trust 6.375% Senior Notes due 2050,,0,20794,Finance,Real Estate
OPK,OPKO Health Inc. Common Stock,,3604600129,18316098,Health Care,Major Pharmaceuticals
OPNT,Opiant Pharmaceuticals Inc. Common Stock,,47563033,48400,Health Care,Major Pharmaceuticals
OPOF,Old Point Financial Corporation Common Stock,,99225315,1371,Finance,Major Banks
OPRT,Oportun Financial Corporation Common Stock,2019,453585343,65624,Finance,Finance: Consumer Services
OPRX,OptimizeRx Corporation Common Stock,,713581351,212801,Miscellaneous,Business Services
OPTN,OptiNose Inc. Common Stock,2017,211447041,390357,Health Care,Major Pharmaceuticals
OPTT,Ocean Power Technologies Inc. Common Stock,2007,145368627,10929324,Public Utilities,Electric Utilities: Central
ORBC,ORBCOMM Inc. Common Stock,2006,608515222,1348208,Consumer Services,Telecommunications Equipment
ORGO,Organogenesis Holdings Inc. Class A Common Stock,2016,1314055988,284575,Health Care,Major Pharmaceuticals
ORGS,Orgenesis Inc. Common Stock,,138090438,134845,Health Care,Major Pharmaceuticals
ORIC,Oric Pharmaceuticals Inc. Common Stock,2020,1085586073,207261,Health Care,Major Pharmaceuticals
ORLY,O'Reilly Automotive Inc. Common Stock,1993,31321624986,840903,Consumer Services,Other Specialty Stores
ORRF,Orrstown Financial Services Inc Common Stock,,202071759,14258,Finance,Major Banks
OSBC,Old Second Bancorp Inc. Common Stock,,288559866,99064,Finance,Major Banks
OSIS,OSI Systems Inc. Common Stock (DE),1997,1628103590,185712,Technology,Semiconductors
OSMT,Osmotica Pharmaceuticals plc Ordinary Shares,2018,264738069,326282,Health Care,Major Pharmaceuticals
OSPN,OneSpan Inc. Common Stock,,973591335,210719,Technology,EDP Services
OSS,One Stop Systems Inc. Common Stock,2018,64489123,170508,Technology,Computer Manufacturing
OSTK,Overstock.com Inc. Common Stock,2002,3436604802,2991543,Consumer Services,Catalog/Specialty Distribution
OSTRU,Oyster Enterprises Acquisition Corp. Unit,2021,0,228512,Finance,Business Services
OSUR,OraSure Technologies Inc. Common Stock,,1044428869,976255,Health Care,Medical/Dental Instruments
OTEL,Otelco Inc. Class A Common Stock,,39761246,370,Public Utilities,Telecommunications Equipment
OTIC,Otonomy Inc. Common Stock,2014,220882889,1327318,Health Care,Major Pharmaceuticals
OTLK,Outlook Therapeutics Inc. Common Stock,2016,155163393,640743,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OTLKW,Outlook Therapeutics Inc. Series A Warrant Expiring 02/18/2022,2016,0,22537,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OTRA,OTR Acquisition Corp. Class A Common Stock,2020,136790036,83970,Finance,Business Services
OTRAU,OTR Acquisition Corp. Unit,2020,0,74611,Finance,Business Services
OTRAW,OTR Acquisition Corp. Warrant,2020,0,49246,Finance,Business Services
OTRK,Ontrak Inc. Common Stock,,1336829209,832158,Health Care,Misc Health and Biotechnology Services
OTRKP,Ontrak Inc. 9.50% Series A Cumulative Perpetual Preferred Stock,,0,38367,Health Care,Misc Health and Biotechnology Services
OTTR,Otter Tail Corporation Common Stock,,1658987660,200934,Public Utilities,Electric Utilities: Central
OVBC,Ohio Valley Banc Corp. Common Stock,,107765409,14537,Finance,Major Banks
OVID,Ovid Therapeutics Inc. Common Stock,2017,165565929,1639035,Health Care,Major Pharmaceuticals
OVLY,Oak Valley Bancorp (CA) Common Stock,,131337591,5405,Finance,Major Banks
OXLC,Oxford Lane Capital Corp. Common Stock,2011,562569000,1449619,,
OXLCM,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,,0,503,,
OXLCO,Oxford Lane Capital Corp. Term Preferred Shares 7.50% Series 2023,,0,450,,
OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,,0,2745,,
OXSQ,Oxford Square Capital Corp. Common Stock,,172571832,401533,,
OXSQL,Oxford Square Capital Corp. 6.50% Notes due 2024,,0,150,,
OXSQZ,Oxford Square Capital Corp. 6.25% Notes due 2026,,0,107,,
OYST,Oyster Point Pharma Inc. Common Stock,2019,488651507,87109,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OZK,Bank OZK Common Stock,,4838159283,2987951,Finance,Major Banks
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,1998,6250329151,6032399,Energy,Natural Gas Distribution
PACB,Pacific Biosciences of California Inc. Common Stock,2010,6418008965,4082992,Capital Goods,Biotechnology: Laboratory Analytical Instruments
PACW,PacWest Bancorp Common Stock,,3676781186,1220623,Finance,Major Banks
PACXU,Pioneer Merger Corp. Unit,2021,0,114166,Finance,Business Services
PAE,PAE Incorporated Class A Common Stock,2018,799833283,274312,Consumer Services,Diversified Commercial Services
PAEWW,PAE Incorporated Warrants,2018,0,34158,Consumer Services,Diversified Commercial Services
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,,1680688217,2345784,Energy,Natural Gas Distribution
PAHC,Phibro Animal Health Corporation Class A Common Stock,2014,847503088,104677,Health Care,Major Pharmaceuticals
PAIC,Petra Acquisition Inc. Common Stock,2020,94114295,56490,Finance,Business Services
PAICU,Petra Acquisition Inc. Units,2020,0,0,Finance,Business Services
PAICW,Petra Acquisition Inc. Warrant,2020,0,29132,Finance,Business Services
PAND,Pandion Therapeutics Inc. Common Stock,2020,528406246,59431,Health Care,Major Pharmaceuticals
PANL,Pangaea Logistics Solutions Ltd. Common Shares,1996,124381227,27804,Transportation,Marine Transportation
PASG,Passage Bio Inc. Common Stock,2020,904774131,735765,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PATI,Patriot Transportation Holding Inc. Common Stock,,30326615,7272,Transportation,Trucking Freight/Courier Services
PATK,Patrick Industries Inc. Common Stock,,1642894880,147242,Capital Goods,Auto Parts:O.E.M.
PAVM,PAVmed Inc. Common Stock,2016,148122794,1792628,Health Care,Medical/Dental Instruments
PAVMW,PAVmed Inc. Warrant,2016,0,460,Health Care,Medical/Dental Instruments
PAVMZ,PAVmed Inc. Series Z Warrant,,0,16101,Health Care,Medical/Dental Instruments
PAYA,Paya Holdings Inc. Class A Common Stock,,1520567656,1068909,Miscellaneous,Business Services
PAYAW,Paya Holdings Inc. Warrant,,0,318198,Miscellaneous,Business Services
PAYS,Paysign Inc. Common Stock,,241247172,157828,Miscellaneous,Business Services
PAYX,Paychex Inc. Common Stock,1983,32128630401,3322196,Consumer Services,Diversified Commercial Services
PBCT,People's United Financial Inc. Common Stock,,5903052000,6488684,Finance,Savings Institutions
PBCTP,People's United Financial Inc. Perpetual Preferred Series A Fixed-to-floating Rate,,0,17265,Finance,Savings Institutions
PBFS,Pioneer Bancorp Inc. Common Stock,2019,275363397,21523,Finance,Banks
PBHC,Pathfinder Bancorp Inc. Common Stock (MD),,54568511,779,Finance,Major Banks
PBIP,Prudential Bancorp Inc. Common Stock,,96042337,5991,Finance,Banks
PBLA,Panbela Therapeutics Inc. Common Stock,,53120096,585108,Health Care,Major Pharmaceuticals
PBPB,Potbelly Corporation Common Stock,2013,118154560,156379,Consumer Services,Restaurants
PBYI,Puma Biotechnology Inc Common Stock,,468401437,421407,Health Care,Major Pharmaceuticals
PCAR,PACCAR Inc. Common Stock,,32409443477,2567016,Capital Goods,Auto Manufacturing
PCB,PCB Bancorp Common Stock,2018,185033887,51602,Finance,Major Banks
PCH,PotlatchDeltic Corporation Common Stock,,3331615401,498239,Consumer Services,Real Estate Investment Trusts
PCRX,Pacira BioSciences Inc. Common Stock,2011,2907686774,811417,Health Care,Major Pharmaceuticals
PCSA,Processa Pharmaceuticals Inc. Common Stock,,65612165,12769,Health Care,Major Pharmaceuticals
PCSB,PCSB Financial Corporation Common Stock,2017,245445168,46379,Finance,Banks
PCTI,PCTEL Inc. Common Stock,1999,142083077,245254,Technology,Radio And Television Broadcasting And Communications Equipment
PCTY,Paylocity Holding Corporation Common Stock,2014,10404871361,395117,Technology,Computer Software: Prepackaged Software
PCVX,Vaxcyte Inc. Common Stock,2020,1228907029,179454,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PCYG,Park City Group Inc. Common Stock,,115005870,66361,Technology,EDP Services
PCYO,Pure Cycle Corporation Common Stock,,263505105,77491,Public Utilities,Water Supply
PDCE,PDC Energy Inc. Common Stock (Delaware),,2274728075,1264484,Energy,Oil & Gas Production
PDCO,Patterson Companies Inc. Common Stock,1992,3128659680,1648169,Health Care,Medical Specialities
PDEX,Pro-Dex Inc. Common Stock,,123154384,10830,Health Care,Medical/Dental Instruments
PDFS,PDF Solutions Inc. Common Stock,2001,741389277,165037,Technology,Computer Software: Prepackaged Software
PDLB,PDL Community Bancorp Common Stock,2017,163232794,10652,Finance,Savings Institutions
PDSB,PDS Biotechnology Corporation Common Stock,2015,57212361,597294,Health Care,Major Pharmaceuticals
PEBK,Peoples Bancorp of North Carolina Inc. Common Stock,,119048957,14139,Finance,Major Banks
PEBO,Peoples Bancorp Inc. Common Stock,,606626450,35401,Finance,Major Banks
PEGA,Pegasystems Inc. Common Stock,1996,10624658655,376772,Technology,EDP Services
PEIX,Alto Ingredients Inc. Common Stock,,496124605,4342949,Basic Industries,Major Chemicals
PENN,Penn National Gaming Inc. Common Stock,1994,16624359294,5640538,Consumer Services,Hotels/Resorts
PEP,PepsiCo Inc. Common Stock,,1.92355E+11,5507017,Consumer Non-Durables,Beverages (Production/Distribution)
PESI,Perma-Fix Environmental Services Inc. Common Stock,,76204934,30677,Basic Industries,Environmental Services
PETQ,PetIQ Inc. Class A Common Stock,2017,1046853427,516447,Health Care,Other Pharmaceuticals
PETS,PetMed Express Inc. Common Stock,,773135940,3323774,Health Care,Medical/Nursing Services
PFBC,Preferred Bank Common Stock,,743763117,116911,,
PFBI,Premier Financial Bancorp Inc. Common Stock,1996,249592102,80490,Finance,Major Banks
PFC,Premier Financial Corp. Common Stock,,1022568987,299829,Finance,Major Banks
PFG,Principal Financial Group Inc Common Stock,2001,14436963442,1713067,Finance,Accident &Health Insurance
PFHD,Professional Holding Corp. Class A Common stock,2020,216087960,16524,Finance,Major Banks
PFIE,Profire Energy Inc. Common Stock,,51796349,139378,Energy,Metal Fabrications
PFIN,P & F Industries Inc. Class A Common Stock,,18824748,13642,Technology,Industrial Machinery/Components
PFIS,Peoples Financial Services Corp. Common Stock,,267317382,12032,Finance,Major Banks
PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,,429206859,199911,,
PFMT,Performant Financial Corporation Common Stock,2012,64612886,4090738,Consumer Services,Other Consumer Services
PFPT,Proofpoint Inc. Common Stock,2012,7521693566,697321,Technology,EDP Services
PFSW,PFSweb Inc. Common Stock,1999,140522307,95521,Miscellaneous,Business Services
PFX,PhenixFIN Corporation Common Stock,,77898077,16248,,
PFXNL,PhenixFIN Corporation 6.125% Senior Notes due 2023,,0,31,,
PGC,Peapack-Gladstone Financial Corporation Common Stock,,450547503,43643,Finance,Commercial Banks
PGEN,Precigen Inc. Common Stock,,1581930090,4267965,Health Care,Major Pharmaceuticals
PGNY,Progyny Inc. Common Stock,2019,4030197258,735837,Health Care,Misc Health and Biotechnology Services
PHAS,PhaseBio Pharmaceuticals Inc. Common Stock,2018,109824442,284906,Health Care,Major Pharmaceuticals
PHAT,Phathom Pharmaceuticals Inc. Common Stock,2019,1101575897,88679,Health Care,Major Pharmaceuticals
PHIC,Population Health Investment Co. Inc. Class A Ordinary Share,2021,0,11463,Finance,Business Services
PHICU,Population Health Investment Co. Inc. Unit,2020,0,214449,Finance,Business Services
PHICW,Population Health Investment Co. Inc. Warrant,2021,0,23897,Finance,Business Services
PHIO,Phio Pharmaceuticals Corp. Common Stock,,17862029,585288,Health Care,Major Pharmaceuticals
PHIOW,Phio Pharmaceuticals Corp. Warrants expiring 12/21/2021,,0,3846,Health Care,Major Pharmaceuticals
PI,Impinj Inc. Common Stock,2016,1315250040,323030,Capital Goods,Industrial Machinery/Components
PICO,PICO Holdings Inc. Common Stock (DE),,167312690,108488,Finance,Real Estate
PINC,Premier Inc. Class A Common Stock,2013,4179499704,426653,Consumer Services,Other Consumer Services
PIXY,ShiftPixy Inc. Common Stock,2017,74202618,419011,Technology,Diversified Commercial Services
PKBK,Parke Bancorp Inc. Common Stock,,209778081,35069,Finance,Major Banks
PKOH,Park-Ohio Holdings Corp. Common Stock,,334441200,27167,Capital Goods,Industrial Specialties
PLAB,Photronics Inc. Common Stock,1987,728006224,568959,Technology,Semiconductors
PLAY,Dave & Buster's Entertainment Inc. Common Stock,2014,1695103392,4362164,Consumer Services,Restaurants
PLBC,Plumas Bancorp,,127995400,8075,Finance,Finance Companies
PLCE,Children's Place Inc. (The) Common Stock,1997,1036120150,926934,Consumer Services,Clothing/Shoe/Accessory Stores
PLMR,Palomar Holdings Inc. Common stock,2019,2534287620,170461,Finance,Property-Casualty Insurers
PLPC,Preformed Line Products Company Common Stock,,321116240,5729,Basic Industries,Water Supply
PLRX,Pliant Therapeutics Inc. Common Stock,2020,889834713,60211,Health Care,Major Pharmaceuticals
PLSE,Pulse Biosciences Inc Common Stock (DE),2016,872509222,104496,Health Care,Medical/Dental Instruments
PLUG,Plug Power Inc. Common Stock,1999,30554162277,41380781,Energy,Industrial Machinery/Components
PLUS,ePlus inc. Common Stock,1996,1170400093,87668,Technology,Retail: Computer Software & Peripheral Equipment
